model_id,error,n_unique_reactions,n_unique_compounds,n_reactions_with_direction_gc,n_reactions_with_direction_eq,n_reactions_with_direction_dgpms,n_reactions_with_direction_graded,n_reactions_with_direction_graded_trusted,n_reactions_with_direction_graded_heldout,fba_n_overrides_implicit,fba_n_bounds_changed_implicit,fba_status_implicit,fba_growth_flux_implicit,fba_grows_implicit,fba_n_overrides_gc,fba_n_bounds_changed_gc,fba_status_gc,fba_growth_flux_gc,fba_grows_gc,fba_n_overrides_eq,fba_n_bounds_changed_eq,fba_status_eq,fba_growth_flux_eq,fba_grows_eq,fba_n_overrides_dgpms,fba_n_bounds_changed_dgpms,fba_status_dgpms,fba_growth_flux_dgpms,fba_grows_dgpms,fba_n_overrides_graded,fba_n_bounds_changed_graded,fba_status_graded,fba_growth_flux_graded,fba_grows_graded,fba_n_overrides_graded_trusted,fba_n_bounds_changed_graded_trusted,fba_status_graded_trusted,fba_growth_flux_graded_trusted,fba_grows_graded_trusted,fba_n_overrides_graded_heldout,fba_n_bounds_changed_graded_heldout,fba_status_graded_heldout,fba_growth_flux_graded_heldout,fba_grows_graded_heldout
GCF_000008445.1,,161,138,145,118,148,149,134,149,0,0,optimal,75.34505343578829,True,145,54,optimal,100.94427763714086,True,118,30,optimal,53.81789531127728,True,148,54,optimal,53.8178953112772,True,149,52,optimal,53.81789531127728,True,134,39,optimal,53.81789531127713,True,149,52,optimal,53.81789531127724,True
GCF_000008465.1,,118,123,101,78,104,105,98,105,0,0,optimal,39.30488009391367,True,101,32,optimal,64.50265052141461,True,78,15,optimal,24.559032341380327,True,104,33,optimal,28.68263524579648,True,105,29,optimal,28.390699558328464,True,98,25,optimal,28.390699558328464,True,105,30,optimal,28.390699558328464,True
GCF_000008485.1,,123,123,108,87,112,113,105,113,0,0,optimal,39.04768552165507,True,108,34,optimal,68.02528273008143,True,87,17,optimal,39.04768552165502,True,112,37,optimal,56.11992453740826,True,113,33,optimal,54.096771008819196,True,105,28,optimal,54.096771008819275,True,113,34,optimal,54.096771008819196,True
GCF_000008505.1,,159,134,144,116,147,148,133,148,0,0,optimal,81.09450129376928,True,144,53,optimal,108.66765844016219,True,116,28,optimal,60.95058532878765,True,147,53,optimal,64.53592930304083,True,148,51,optimal,64.53592930304093,True,133,38,optimal,64.53592930304066,True,148,51,optimal,64.53592930304075,True
GCF_000008525.1,,87,97,74,53,78,79,73,79,0,0,optimal,13.70007896725519,True,74,21,optimal,14.812124494128932,True,53,9,optimal,12.276611704276094,True,78,23,optimal,13.162106610957588,True,79,23,optimal,13.162106610957588,True,73,17,optimal,13.162106610957576,True,79,23,optimal,13.162106610957588,True
GCF_000008545.1,,86,99,78,61,80,81,78,81,0,0,optimal,0.0,False,78,23,optimal,0.0,False,61,13,optimal,0.0,False,80,24,optimal,0.0,False,81,23,optimal,0.0,False,78,20,optimal,0.0,False,81,23,optimal,0.0,False
GCF_000008565.1,,120,123,112,90,114,115,103,115,0,0,optimal,0.0,False,112,39,optimal,18.063583815028974,True,90,23,optimal,9.979761044601563,True,114,41,optimal,24.95420902643653,True,115,40,optimal,24.95420902643648,True,103,29,optimal,24.954209026436356,True,115,40,optimal,24.95420902643648,True
GCF_000008585.1,,145,129,130,108,134,135,118,135,0,0,optimal,29.402057703008325,True,130,45,optimal,68.88399956000319,True,108,28,optimal,32.541569821599104,True,134,50,optimal,34.9378848080467,True,135,48,optimal,34.93788480804696,True,118,33,optimal,34.937884808046896,True,135,49,optimal,34.93788480804696,True
GCF_000008605.1,,59,71,56,40,58,59,58,59,0,0,optimal,0.0,False,56,13,optimal,0.0,False,40,6,optimal,0.0,False,58,15,optimal,0.0,False,59,15,optimal,0.0,False,58,14,optimal,0.0,False,59,15,optimal,0.0,False
GCF_000008625.1,,92,98,79,60,81,82,73,82,0,0,optimal,0.0,False,79,22,optimal,0.0,False,60,8,optimal,0.0,False,81,24,optimal,0.0,False,82,22,optimal,0.0,False,73,15,optimal,0.0,False,82,22,optimal,0.0,False
GCF_000008645.1,,66,90,56,39,60,60,56,60,0,0,optimal,0.0,False,56,12,optimal,0.0,False,39,2,optimal,0.0,False,60,13,optimal,0.0,False,60,11,optimal,0.0,False,56,11,optimal,0.0,False,60,11,optimal,0.0,False
GCF_000008665.1,,102,120,86,67,90,90,80,90,0,0,optimal,0.0,False,86,25,optimal,0.0,False,67,13,optimal,0.0,False,90,26,optimal,0.0,False,90,25,optimal,0.0,False,80,19,optimal,0.0,False,90,25,optimal,0.0,False
GCF_000008685.2,,62,75,60,42,62,62,56,62,0,0,optimal,0.0,False,60,22,optimal,0.0,False,42,11,optimal,0.0,False,62,22,optimal,0.0,False,62,22,optimal,0.0,False,56,16,optimal,0.0,False,62,22,optimal,0.0,False
GCF_000008725.1,,68,86,59,38,61,62,60,62,0,0,optimal,0.0,False,59,16,optimal,0.0,False,38,5,optimal,0.0,False,61,17,optimal,0.0,False,62,15,optimal,0.0,False,60,14,optimal,0.0,False,62,15,optimal,0.0,False
GCF_000008745.1,,72,89,63,42,65,66,62,66,0,0,optimal,0.0,False,63,18,optimal,0.0,False,42,6,optimal,0.0,False,65,19,optimal,0.0,False,66,17,optimal,0.0,False,62,15,optimal,0.0,False,66,17,optimal,0.0,False
GCF_000008765.1,,110,116,102,83,104,105,101,105,0,0,optimal,0.0,False,102,36,optimal,0.0,False,83,22,optimal,0.0,False,104,35,optimal,0.0,False,105,34,optimal,0.0,False,101,30,optimal,0.0,False,105,34,optimal,0.0,False
GCF_000008785.1,,90,101,77,56,81,82,76,82,0,0,optimal,14.761158550194454,True,77,21,optimal,16.06029935755585,True,56,8,optimal,13.121847640127541,True,81,22,optimal,14.138520171992283,True,82,22,optimal,14.138520171992283,True,76,16,optimal,14.138520171992246,True,82,22,optimal,14.138520171992283,True
GCF_000008805.1,,114,116,100,79,103,104,94,104,0,0,optimal,0.0,False,100,33,optimal,60.4388203723721,True,79,14,optimal,0.0,False,103,33,optimal,34.23300523850632,True,104,30,optimal,34.23300523850632,True,94,22,optimal,34.23300523850578,True,104,31,optimal,34.23300523850632,True
GCF_000008865.1,,175,150,154,131,161,162,139,162,0,0,optimal,81.09450129376937,True,154,56,optimal,109.95680896543844,True,131,35,optimal,60.950585328787476,True,161,61,optimal,81.26744710504997,True,162,56,optimal,81.26744710505056,True,139,40,optimal,81.26744710505037,True,162,57,optimal,81.26744710505056,True
GCF_000008865.2,,175,150,154,131,161,162,139,162,0,0,optimal,81.09450129376937,True,154,56,optimal,109.95680896543844,True,131,35,optimal,60.950585328787476,True,161,61,optimal,81.26744710504997,True,162,56,optimal,81.26744710505056,True,139,40,optimal,81.26744710505037,True,162,57,optimal,81.26744710505056,True
GCF_000008885.1,,76,89,70,50,71,72,65,72,0,0,optimal,0.0,False,70,22,optimal,0.0,False,50,7,optimal,0.0,False,71,22,optimal,0.0,False,72,20,optimal,0.0,False,65,14,optimal,0.0,False,72,20,optimal,0.0,False
GCF_000008925.1,,98,100,91,74,93,94,86,94,0,0,optimal,0.0,False,91,30,optimal,0.0,False,74,15,optimal,0.0,False,93,30,optimal,0.0,False,94,28,optimal,0.0,False,86,21,optimal,0.0,False,94,28,optimal,0.0,False
GCF_000008945.1,,89,96,84,66,86,87,84,87,0,0,optimal,0.0,False,84,26,optimal,56.95878177756665,True,66,11,optimal,24.458459141532536,True,86,23,optimal,25.787851085475122,True,87,22,optimal,25.78785108547509,True,84,19,optimal,25.78785108547509,True,87,22,optimal,25.78785108547509,True
GCF_000008985.1,,108,110,96,75,99,100,91,100,0,0,optimal,42.46367444969176,True,96,29,optimal,43.256374475624554,True,75,14,optimal,36.74032489469298,True,99,34,optimal,36.740324894693266,True,100,30,optimal,36.74032489469504,True,91,23,optimal,36.74032489469317,True,100,31,optimal,36.74032489469504,True
GCF_000009005.1,,143,122,130,105,133,134,119,134,0,0,optimal,0.0,False,130,47,optimal,0.0,False,105,22,optimal,0.0,False,133,45,optimal,57.365270491591694,True,134,43,optimal,50.19461168014226,True,119,31,optimal,50.19461168014226,True,134,42,optimal,50.19461168014226,True
GCF_000009025.1,,65,79,57,40,60,61,58,61,0,0,optimal,0.0,False,57,12,optimal,0.0,False,40,3,optimal,0.0,False,60,14,optimal,0.0,False,61,12,optimal,0.0,False,58,11,optimal,0.0,False,61,12,optimal,0.0,False
GCF_000009045.1,,153,134,140,112,143,144,131,144,0,0,optimal,60.95058532878793,True,140,48,optimal,101.58430888131294,True,112,27,optimal,40.63372355252535,True,143,50,optimal,40.63372355252605,True,144,47,optimal,40.633723552525296,True,131,37,optimal,40.63372355252516,True,144,47,optimal,40.633723552525296,True
GCF_000009065.1,,159,143,141,121,146,147,128,147,0,0,optimal,71.95098698766489,True,141,51,optimal,103.43828871695142,True,121,28,optimal,53.96324024074802,True,146,53,optimal,62.06297323017051,True,147,48,optimal,62.06297323017073,True,128,34,optimal,62.06297323017091,True,147,48,optimal,62.06297323017102,True
GCF_000009105.1,,115,116,101,80,104,105,95,105,0,0,optimal,40.7400843727148,True,101,33,optimal,60.4388203723721,True,80,14,optimal,31.929219306641173,True,104,33,optimal,34.23300523850632,True,105,30,optimal,34.23300523850632,True,95,22,optimal,34.23300523850578,True,105,31,optimal,34.23300523850632,True
GCF_000009125.1,,157,141,138,113,140,141,123,141,0,0,optimal,41.39359827305911,True,138,53,optimal,73.1840170288761,True,113,28,optimal,35.97549349383194,True,140,52,optimal,41.375315486780586,True,141,48,optimal,38.92716727003774,True,123,34,optimal,38.927167270037735,True,141,48,optimal,38.92716727003774,True
GCF_000009145.1,,118,115,109,91,112,113,99,113,0,0,optimal,28.693982620771866,True,109,37,optimal,66.1832083573749,True,91,18,optimal,22.615048760165294,True,112,39,optimal,51.14157009433508,True,113,36,optimal,51.1415700943351,True,99,24,optimal,39.57633533028958,True,113,37,optimal,51.1415700943351,True
GCF_000009165.1,,144,130,129,105,131,132,118,132,0,0,optimal,44.91069732390606,True,129,48,optimal,80.78914840158664,True,105,23,optimal,35.975493493831735,True,131,46,optimal,41.3753154867806,True,132,42,optimal,38.92716727003787,True,118,31,optimal,38.927167270037785,True,132,42,optimal,38.927167270037856,True
GCF_000009185.1,,106,112,99,78,102,102,92,102,0,0,optimal,0.0,False,99,36,optimal,0.0,False,78,17,optimal,0.0,False,102,35,optimal,0.0,False,102,33,optimal,0.0,False,92,24,optimal,0.0,False,102,34,optimal,0.0,False
GCF_000009205.2,,106,117,93,78,98,99,88,99,0,0,optimal,0.0,False,93,34,optimal,0.0,False,78,20,optimal,0.0,False,98,35,optimal,0.0,False,99,32,optimal,0.0,False,88,24,optimal,0.0,False,99,33,optimal,0.0,False
GCF_000009245.1,,107,108,96,73,98,99,90,99,0,0,optimal,42.46367444969176,True,96,29,optimal,43.256374475624554,True,73,13,optimal,36.74032489469298,True,98,33,optimal,36.740324894693266,True,99,29,optimal,36.74032489469504,True,90,22,optimal,36.74032489469317,True,99,30,optimal,36.74032489469504,True
GCF_000009265.1,,161,140,144,120,147,148,133,148,0,0,optimal,62.4443072819229,True,144,56,optimal,79.40474665531,True,120,33,optimal,42.61885777909607,True,147,57,optimal,44.34974069047725,True,148,54,optimal,44.34974069047678,True,133,41,optimal,44.34974069047767,True,148,54,optimal,44.34974069047678,True
GCF_000009285.1,,169,142,146,120,150,151,133,151,0,0,optimal,55.99281798788012,True,146,57,optimal,142.44648997604074,True,120,32,optimal,38.92716727003788,True,150,57,optimal,56.428419609251996,True,151,53,optimal,38.92716727003779,True,133,39,optimal,38.927167270037735,True,151,53,optimal,38.927167270037536,True
GCF_000009305.1,,87,97,76,55,78,79,75,79,0,0,optimal,14.761158550194411,True,76,20,optimal,16.06029935755587,True,55,7,optimal,13.121847640127541,True,78,20,optimal,14.13852017199225,True,79,20,optimal,14.13852017199225,True,75,16,optimal,14.13852017199225,True,79,20,optimal,14.13852017199225,True
GCF_000009325.1,,108,110,96,75,99,100,91,100,0,0,optimal,42.46367444969176,True,96,29,optimal,43.256374475624554,True,75,14,optimal,36.74032489469298,True,99,34,optimal,36.740324894693266,True,100,30,optimal,36.74032489469504,True,91,23,optimal,36.74032489469317,True,100,31,optimal,36.74032489469504,True
GCF_000009345.1,,167,146,149,125,154,155,138,155,0,0,optimal,77.85433454007554,True,149,54,optimal,103.43828871695146,True,125,31,optimal,59.64321429210463,True,154,57,optimal,62.06297323017093,True,155,52,optimal,62.06297323017082,True,138,40,optimal,62.062973230170954,True,155,52,optimal,62.06297323017087,True
GCF_000009365.1,,128,127,110,86,112,113,103,113,0,0,optimal,35.323144960888456,True,110,35,optimal,40.51478080490713,True,86,19,optimal,35.32314496088846,True,112,36,optimal,38.16451577816511,True,113,33,optimal,38.16451577816511,True,103,25,optimal,38.16451577816511,True,113,34,optimal,38.16451577816511,True
GCF_000009385.1,,84,94,81,63,83,84,82,84,0,0,optimal,0.0,False,81,26,optimal,0.0,False,63,16,optimal,0.0,False,83,27,optimal,0.0,False,84,25,optimal,0.0,False,82,23,optimal,0.0,False,84,26,optimal,0.0,False
GCF_000009405.1,,149,126,137,111,139,140,123,140,0,0,optimal,0.0,False,137,49,optimal,0.0,False,111,25,optimal,0.0,False,139,48,optimal,0.0,False,140,46,optimal,0.0,False,123,32,optimal,0.0,False,140,45,optimal,0.0,False
GCF_000009425.1,,100,110,92,73,94,95,90,95,0,0,optimal,0.0,False,92,29,optimal,0.0,False,73,15,optimal,0.0,False,94,30,optimal,0.0,False,95,27,optimal,0.0,False,90,23,optimal,0.0,False,95,28,optimal,0.0,False
GCF_000009445.1,,145,129,130,108,134,135,118,135,0,0,optimal,29.402057703008325,True,130,45,optimal,68.88399956000319,True,108,28,optimal,32.541569821599104,True,134,50,optimal,34.9378848080467,True,135,48,optimal,34.93788480804696,True,118,33,optimal,34.937884808046896,True,135,49,optimal,34.93788480804696,True
GCF_000009465.1,,113,115,100,79,103,104,94,104,0,0,optimal,0.0,False,100,33,optimal,60.438820372372234,True,79,14,optimal,0.0,False,103,33,optimal,34.23300523850555,True,104,30,optimal,34.23300523850552,True,94,22,optimal,34.2330052385058,True,104,31,optimal,34.23300523850552,True
GCF_000009485.1,,168,143,150,123,152,153,133,153,0,0,optimal,56.142347049532525,True,150,56,optimal,99.21855466347047,True,123,28,optimal,37.428231366354865,True,152,55,optimal,58.815572010845464,True,153,50,optimal,40.63372355252514,True,133,34,optimal,40.63372355252521,True,153,50,optimal,40.63372355252514,True
GCF_000009505.1,,172,147,152,128,159,160,139,160,0,0,optimal,81.0945012937691,True,152,56,optimal,109.95680896543826,True,128,34,optimal,60.95058532878767,True,159,60,optimal,82.75063097356117,True,160,55,optimal,81.2674471050502,True,139,41,optimal,81.26744710505,True,160,56,optimal,81.2674471050502,True
GCF_000009525.1,,171,147,151,128,158,159,138,159,0,0,optimal,81.09450129376911,True,151,56,optimal,109.9568089654383,True,128,34,optimal,60.95058532878772,True,158,60,optimal,82.75063097356117,True,159,55,optimal,81.26744710505031,True,138,41,optimal,81.2674471050502,True,159,56,optimal,81.26744710505031,True
GCF_000009545.1,,101,108,95,77,97,98,93,98,0,0,optimal,0.0,False,95,33,optimal,0.0,False,77,20,optimal,0.0,False,97,34,optimal,0.0,False,98,31,optimal,0.0,False,93,27,optimal,0.0,False,98,32,optimal,0.0,False
GCF_000009565.1,,177,152,156,133,163,164,139,164,0,0,optimal,81.09450129376918,True,156,57,optimal,109.95680896543816,True,133,36,optimal,60.95058532878777,True,163,62,optimal,81.26744710505041,True,164,57,optimal,81.26744710505051,True,139,39,optimal,81.26744710505041,True,164,58,optimal,81.26744710505051,True
GCF_000009585.1,,146,122,132,107,136,137,120,137,0,0,optimal,0.0,False,132,48,optimal,0.0,False,107,22,optimal,0.0,False,136,46,optimal,57.365270491591694,True,137,44,optimal,50.19461168014226,True,120,31,optimal,50.19461168014226,True,137,43,optimal,50.19461168014226,True
GCF_000009605.1,,69,88,64,43,64,65,64,65,0,0,optimal,0.0,False,64,20,optimal,0.0,False,43,8,optimal,0.0,False,64,20,optimal,0.0,False,65,18,optimal,0.0,False,64,17,optimal,0.0,False,65,18,optimal,0.0,False
GCF_000009625.1,,161,141,143,120,146,147,132,147,0,0,optimal,62.44430728192292,True,143,56,optimal,117.00519356802913,True,120,33,optimal,42.618857779095805,True,146,57,optimal,44.34974069047949,True,147,54,optimal,44.34974069047692,True,132,41,optimal,44.349740690477645,True,147,54,optimal,44.34974069047692,True
GCF_000009645.1,,144,122,131,106,134,135,119,135,0,0,optimal,0.0,False,131,48,optimal,0.0,False,106,22,optimal,0.0,False,134,45,optimal,0.0,False,135,43,optimal,0.0,False,119,30,optimal,0.0,False,135,42,optimal,0.0,False
GCF_000009665.1,,144,122,131,106,134,135,119,135,0,0,optimal,0.0,False,131,48,optimal,0.0,False,106,22,optimal,0.0,False,134,45,optimal,0.0,False,135,43,optimal,0.0,False,119,30,optimal,0.0,False,135,42,optimal,0.0,False
GCF_000009685.1,,101,103,93,71,96,97,91,97,0,0,optimal,0.0,False,93,32,optimal,0.0,False,71,17,optimal,0.0,False,96,30,optimal,0.0,False,97,30,optimal,0.0,False,91,24,optimal,0.0,False,97,31,optimal,0.0,False
GCF_000009705.1,,117,121,107,86,109,110,101,110,0,0,optimal,16.651513789118574,True,107,38,optimal,43.66385122153998,True,86,19,optimal,23.479928965388297,True,109,39,optimal,25.13870279265838,True,110,36,optimal,25.138702792658655,True,101,28,optimal,25.138702792658613,True,110,37,optimal,25.138702792658655,True
GCF_000009725.1,,122,118,111,90,114,115,103,115,0,0,optimal,51.04557405568996,True,111,39,optimal,76.11305833685314,True,90,21,optimal,38.056529168426785,True,114,42,optimal,38.056529168426806,True,115,39,optimal,38.056529168426806,True,103,29,optimal,38.056529168426806,True,115,40,optimal,38.056529168426806,True
GCF_000009745.1,,164,144,145,119,149,150,134,150,0,0,optimal,77.85433454007519,True,145,53,optimal,103.43828871695187,True,119,27,optimal,58.390750905056684,True,149,52,optimal,62.06297323017038,True,150,48,optimal,62.06297323017238,True,134,37,optimal,62.062973230169945,True,150,48,optimal,62.062973230171934,True
GCF_000009765.2,,158,136,143,118,145,146,130,146,0,0,optimal,76.1130583368536,True,143,53,optimal,103.43828871695146,True,118,31,optimal,57.084793752640145,True,145,55,optimal,82.75063097356126,True,146,52,optimal,62.06297323017079,True,130,39,optimal,62.06297323017087,True,146,52,optimal,62.06297323017079,True
GCF_000009785.1,,151,130,134,109,138,139,121,139,0,0,optimal,60.289813131723214,True,134,50,optimal,91.34165432383355,True,109,28,optimal,40.19320875448287,True,138,49,optimal,40.193208754482804,True,139,48,optimal,40.19320875448278,True,121,33,optimal,40.19320875448284,True,139,47,optimal,40.19320875448278,True
GCF_000009805.1,,146,131,131,107,133,134,121,134,0,0,optimal,74.7720163113907,True,131,45,optimal,109.95680896543541,True,107,26,optimal,60.376993950225376,True,133,46,optimal,87.96544717234802,True,134,44,optimal,86.93412675213018,True,121,33,optimal,86.9341267521302,True,134,45,optimal,86.93412675213018,True
GCF_000009825.1,,148,132,135,108,138,139,125,139,0,0,optimal,60.95058532878783,True,135,47,optimal,99.80861697694651,True,108,25,optimal,40.63372355252491,True,138,47,optimal,40.63372355252489,True,139,45,optimal,40.63372355252516,True,125,33,optimal,40.63372355252548,True,139,45,optimal,40.63372355252516,True
GCF_000009845.1,,44,63,42,25,43,43,43,43,0,0,optimal,0.0,False,42,12,optimal,0.0,False,25,6,optimal,0.0,False,43,13,optimal,0.0,False,43,12,optimal,0.0,False,43,12,optimal,0.0,False,43,12,optimal,0.0,False
GCF_000009865.1,,141,121,129,104,131,132,116,132,0,0,optimal,0.0,False,129,48,optimal,0.0,False,104,25,optimal,0.0,False,131,47,optimal,0.0,False,132,45,optimal,0.0,False,116,32,optimal,0.0,False,132,44,optimal,0.0,False
GCF_000009885.1,,177,147,157,132,164,165,143,165,0,0,optimal,81.09450129376893,True,157,58,optimal,109.95680896543693,True,132,35,optimal,60.9505853287878,True,164,62,optimal,87.96544717235098,True,165,57,optimal,81.26744710505018,True,143,41,optimal,81.26744710505027,True,165,58,optimal,81.26744710505018,True
GCF_000009905.1,,128,130,111,91,113,114,101,114,0,0,optimal,40.251329300150104,True,111,36,optimal,60.376993950225135,True,91,20,optimal,32.33269045167149,True,113,38,optimal,32.33269045167128,True,114,36,optimal,32.33269045167148,True,101,27,optimal,32.3326904516715,True,114,35,optimal,32.3326904516716,True
GCF_000009925.1,,110,113,96,74,99,100,92,100,0,0,optimal,0.0,False,96,29,optimal,0.0,False,74,15,optimal,0.0,False,99,35,optimal,0.0,False,100,31,optimal,0.0,False,92,25,optimal,0.0,False,100,32,optimal,0.0,False
GCF_000009945.1,,73,90,64,43,66,67,63,67,0,0,optimal,0.0,False,64,18,optimal,0.0,False,43,6,optimal,0.0,False,66,19,optimal,0.0,False,67,17,optimal,0.0,False,63,15,optimal,0.0,False,67,17,optimal,0.0,False
GCF_000009965.1,,68,80,59,43,62,62,60,62,0,0,optimal,0.0,False,59,19,optimal,0.0,False,43,6,optimal,0.0,False,62,16,optimal,0.0,False,62,15,optimal,0.0,False,60,14,optimal,0.0,False,62,14,optimal,0.0,False
GCF_000009985.1,,138,135,118,94,122,123,109,123,0,0,optimal,55.58123614521896,True,118,39,optimal,107.70382897094356,True,94,20,optimal,37.05415743014604,True,122,40,optimal,42.08492796511501,True,123,36,optimal,41.81103086490306,True,109,27,optimal,41.770719390920014,True,123,36,optimal,41.81103086490306,True
GCF_000010005.1,,103,108,93,72,95,96,86,96,0,0,optimal,0.0,False,93,31,optimal,0.0,False,72,14,optimal,0.0,False,95,31,optimal,0.0,False,96,30,optimal,0.0,False,86,22,optimal,0.0,False,96,30,optimal,0.0,False
GCF_000010025.1,,127,127,114,92,115,116,106,116,0,0,optimal,38.49960730400547,True,114,39,optimal,73.18401702887526,True,92,18,optimal,35.975493493832325,True,115,39,optimal,41.375315486780664,True,116,34,optimal,38.92716727003774,True,106,27,optimal,38.927167270037714,True,116,34,optimal,38.92716727003774,True
GCF_000010045.1,,137,134,118,95,124,125,109,125,0,0,optimal,19.992043166819613,True,118,38,optimal,46.794010717583234,True,95,20,optimal,38.027079083015046,True,124,41,optimal,40.743299017516165,True,125,38,optimal,40.74329901751605,True,109,29,optimal,40.74329901751632,True,125,38,optimal,40.74329901751605,True
